cell,x,y,lon,lat,height,area_sq,biome,biome_cost,habitability,is_land,harbor,river,flux,pop,state,state_name,province,province_name,culture,culture_name,burg,burg_name,burg_pop,market_cell,cost_to_market_mi,supply_days
198,1012.3,101.67,29.8962,70.6752,6,1235,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
199,1032.69,99.46,33.7715,71.0952,6,254,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
200,1045.9,98.4,36.2822,71.2967,6,225,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
201,1059.13,97.42,38.7966,71.483,6,228,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
202,1069.38,99.92,40.7447,71.0078,6,304,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
203,1082.6,103.1,43.2573,70.4034,6,398,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
204,1095.74,106.26,45.7547,69.8027,6,263,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
205,1105.33,95.79,47.5773,71.7928,6,320,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
206,1125.49,103.77,51.4089,70.276,23,212,Snowy,50,50,1,3,261,52,5.216,9,Edhellon,22,Chichbridia,4,HUMANS,,,,344,1832.6,73.3
207,1114.5,113.7,49.3202,68.3886,23,249,Snowy,50,50,1,2,232,580,9.88,9,Edhellon,22,Chichbridia,4,HUMANS,,,,344,1877.4,75.1
208,1136.3,101.1,53.4635,70.7835,23,199,Snowy,50,50,1,1,0,0,5.428,9,Edhellon,22,Chichbridia,4,HUMANS,,,,344,1759.4,70.4
209,1147.01,98.4,55.499,71.2967,23,195,Snowy,50,50,1,1,0,23,5.319,9,Edhellon,22,Chichbridia,4,HUMANS,,,,344,1712.7,68.5
210,1157.75,106.82,57.5402,69.6963,25,149,Snowy,50,50,1,1,0,0,4.309,9,Edhellon,22,Chichbridia,7,GODLINGS,,,,344,1637.6,65.5
211,1165.5,115.6,59.0132,68.0275,25,190,Snowy,50,50,1,0,0,21,3.989,9,Edhellon,22,Chichbridia,4,HUMANS,,,,344,1573.2,62.9
212,1171.3,99.4,60.1155,71.1067,25,205,Snowy,50,50,1,2,0,21,4.214,9,Edhellon,22,Chichbridia,4,HUMANS,,,,344,1582.8,63.3
213,1184.76,91.88,62.6737,72.536,25,264,Snowy,50,50,1,6,0,0,5.441,9,Edhellon,22,Chichbridia,4,HUMANS,,,,344,1613.5,64.5
214,1179.0,108.1,61.5789,69.453,25,199,Snowy,50,50,1,1,0,21,5.535,9,Edhellon,22,Chichbridia,4,HUMANS,,,,344,1518.9,60.8
215,1193.01,104.0,64.2417,70.2323,10,199,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
216,1201.6,98.5,65.8743,71.2777,10,186,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
217,1210.23,93.07,67.5145,72.3098,10,144,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
218,1223.4,99.3,70.0175,71.1257,10,168,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
219,1215.6,103.6,68.5351,70.3083,10,158,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
220,1236.58,105.44,72.5225,69.9586,10,120,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
221,1246.0,91.82,74.3129,72.5474,26,159,Snowy,50,50,1,2,0,0,6.825,9,Edhellon,21,Staple,4,HUMANS,,,,344,320.5,12.8
222,1242.7,102.0,73.6857,70.6125,26,160,Snowy,50,50,1,2,196,66,4.955,9,Edhellon,21,Staple,4,HUMANS,,,,344,273.4,10.9
223,1264.08,98.9,77.7491,71.2017,30,322,Snowy,50,50,1,0,0,0,5.625,9,Edhellon,21,Staple,4,HUMANS,,,,344,213.7,8.5
224,1285.86,91.87,81.8886,72.5379,37,340,Snowy,50,50,1,2,0,0,6.3,9,Edhellon,21,Staple,7,GODLINGS,,,,344,223.7,8.9
225,1302.25,93.06,85.0037,72.3117,28,195,Snowy,50,50,1,1,0,15,4.935,9,Edhellon,21,Staple,7,GODLINGS,,,,344,228.8,9.2
226,1311.8,94.6,86.8187,72.019,28,151,Snowy,50,50,1,2,252,35,4.04,9,Edhellon,21,Staple,4,HUMANS,,,,344,294.0,11.8
227,1321.38,96.1,88.6395,71.7339,27,140,Snowy,50,50,1,2,224,30,5.85,9,Edhellon,26,Gathersbia,4,HUMANS,,,,344,347.3,13.9
228,1329.8,103.5,90.2398,70.3273,27,175,Snowy,50,50,1,1,0,43,4.964,9,Edhellon,25,Shoroughia,8,SHIFTERS,,,,344,345.8,13.8
229,1348.88,96.4,93.8661,71.6769,30,248,Snowy,50,50,1,5,0,0,4.763,9,Edhellon,25,Shoroughia,8,SHIFTERS,,,,344,466.2,18.6
230,1355.46,104.28,95.1167,70.1791,34,119,Snowy,50,50,1,0,0,0,2.046,9,Edhellon,25,Shoroughia,4,HUMANS,,,,344,482.0,19.3
231,1346.8,107.5,93.4708,69.5671,34,93,Snowy,50,50,1,0,0,15,1.551,9,Edhellon,25,Shoroughia,8,SHIFTERS,,,,344,431.2,17.2
232,1365.5,104.2,97.0249,70.1943,34,142,Snowy,50,50,1,1,0,13,3.631,9,Edhellon,25,Shoroughia,4,HUMANS,,,,344,537.2,21.5
233,1375.54,104.17,98.933,70.2,35,167,Snowy,50,50,1,2,0,1,4.746,9,Edhellon,25,Shoroughia,4,HUMANS,,,,344,593.8,23.8
234,1368.6,110.3,97.614,69.0348,35,118,Snowy,50,50,1,1,0,1,3.382,9,Edhellon,25,Shoroughia,4,HUMANS,,,,344,546.4,21.9
235,1385.2,97.6,100.769,71.4488,35,230,Snowy,50,50,1,2,0,1,4.257,9,Edhellon,25,Shoroughia,4,HUMANS,,,,242,546.2,21.8
236,1394.76,91.09,102.586,72.6862,32,167,Snowy,50,50,1,0,125,171,3.656,9,Edhellon,25,Shoroughia,4,HUMANS,,,,242,477.9,19.1
237,1401.2,103.3,103.8099,70.3654,32,206,Snowy,50,50,1,1,125,170,7.801,9,Edhellon,25,Shoroughia,4,HUMANS,,,,242,451.4,18.1
238,1409.05,96.41,105.3019,71.675,35,146,Snowy,50,50,1,0,0,0,2.557,9,Edhellon,25,Shoroughia,4,HUMANS,,,,242,382.0,15.3
239,1425.16,97.31,108.3637,71.5039,33,173,Snowy,50,50,1,0,0,0,3.017,9,Edhellon,25,Shoroughia,4,HUMANS,,,,242,288.8,11.6
240,1416.4,106.4,106.6988,69.7761,33,173,Snowy,50,50,1,0,0,0,2.983,9,Edhellon,25,Shoroughia,4,HUMANS,,,,242,358.2,14.3
241,1445.69,100.17,112.2656,70.9603,32,262,Temperate deciduous forest,70,100,1,0,0,29,9.035,9,Edhellon,25,Shoroughia,4,HUMANS,,,,242,172.0,6.9
242,1465.98,99.48,116.1219,71.0914,28,317,Temperate deciduous forest,70,100,1,0,0,13,11.182,9,Edhellon,25,Shoroughia,4,HUMANS,9,Edhellon,901068,242,0.0,0.0
243,1481.72,98.78,119.1135,71.2245,25,265,Temperate deciduous forest,70,100,1,0,210,57,9.63,9,Edhellon,25,Shoroughia,4,HUMANS,,,,242,133.3,5.3
244,1504.07,98.6,123.3613,71.2587,23,227,Snowy,50,50,1,1,0,28,6.655,9,Edhellon,25,Shoroughia,4,HUMANS,,,,242,256.2,10.2
245,1509.2,106.5,124.3363,69.7571,23,140,Snowy,50,50,1,0,0,0,2.456,9,Edhellon,25,Shoroughia,4,HUMANS,,,,242,308.1,12.3
246,1519.73,100.32,126.3376,70.9318,23,234,Snowy,50,50,1,3,0,0,5.032,9,Edhellon,25,Shoroughia,4,HUMANS,,,,242,342.9,13.7
247,1532.5,95.9,128.7646,71.7719,23,239,Snowy,50,50,1,4,0,0,4.889,9,Edhellon,25,Shoroughia,4,HUMANS,,,,242,417.2,16.7
248,1545.33,91.39,131.2031,72.6291,23,163,Snowy,50,50,1,6,0,3,3.273,9,Edhellon,25,Shoroughia,4,HUMANS,,,,242,492.0,19.7
249,1553.13,104.98,132.6855,70.046,10,470,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
250,1542.4,109.9,130.6462,69.1109,10,216,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
251,1580.29,98.05,137.8475,71.3633,10,3319,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
252,421.46,121.3,-82.398,66.944,0,3019,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
253,441.28,116.96,-78.631,67.769,7,209,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
254,437.2,128.6,-79.4064,65.5565,7,284,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
255,452.1,114.1,-76.5746,68.3126,7,294,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
256,462.9,111.17,-74.5219,68.8695,9,262,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
257,472.2,112.2,-72.7544,68.6737,9,202,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
258,481.59,113.24,-70.9697,68.476,1,173,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
259,495.24,110.51,-68.3754,68.9949,31,183,Coastal,50,50,1,5,0,57,4.908,5,Kel'Esta,2,Ar'lond,4,HUMANS,,,,315,148.7,5.9
260,496.0,124.0,-68.231,66.4308,31,174,Coastal,50,50,1,1,0,84,6.47,5,Kel'Esta,2,Ar'lond,4,HUMANS,,,,315,74.4,3.0
261,489.1,120.5,-69.5424,67.0961,31,107,Coastal,50,50,1,1,0,57,3.933,5,Kel'Esta,2,Ar'lond,4,HUMANS,,,,315,116.9,4.7
262,512.41,117.66,-65.1121,67.6359,18,270,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
263,525.2,130.2,-62.6813,65.2524,18,339,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
264,530.9,109.58,-61.598,69.1717,10,891,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
265,1018.96,116.64,31.162,67.8298,6,382,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
266,1029.93,114.99,33.2469,68.1434,8,170,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
267,1031.8,124.7,33.6023,66.2978,8,189,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
268,1045.21,113.24,36.151,68.476,23,215,Snowy,50,50,1,5,0,40,4.357,9,Edhellon,22,Chichbridia,4,HUMANS,,,,344,2307.6,92.3
269,1055.4,118.4,38.0877,67.4952,23,177,Snowy,50,50,1,2,0,40,3.702,9,Edhellon,22,Chichbridia,4,HUMANS,,,,344,2244.8,89.8
270,1065.54,123.63,40.0149,66.5012,23,163,Snowy,50,50,1,1,0,30,4.746,9,Edhellon,22,Chichbridia,4,HUMANS,,,,344,2182.0,87.3
271,1079.6,124.2,42.6871,66.3928,23,287,Snowy,50,50,1,3,259,92,7.964,9,Edhellon,22,Chichbridia,4,HUMANS,,,,344,2104.6,84.2
272,1093.73,124.75,45.3727,66.2883,24,201,Snowy,50,50,1,1,0,30,5.509,9,Edhellon,22,Chichbridia,4,HUMANS,,,,344,2014.9,80.6
273,1103.52,123.58,47.2333,66.5107,24,152,Snowy,50,50,1,1,0,28,4.091,9,Edhellon,22,Chichbridia,4,HUMANS,,,,344,1960.6,78.4
274,1113.7,127.9,49.1681,65.6895,24,136,Taiga,200,18,1,0,0,28,0.921,9,Edhellon,22,Chichbridia,4,HUMANS,,,,344,2198.1,87.9
275,1131.14,112.22,52.4827,68.6699,25,200,Snowy,50,50,1,0,261,52,3.806,9,Edhellon,22,Chichbridia,7,GODLINGS,,,,344,1785.5,71.4
276,1135.56,124.5,53.3228,66.3358,31,231,Snowy,50,50,1,0,0,24,3.938,9,Edhellon,22,Chichbridia,7,GODLINGS,,,,344,1772.5,70.9
277,1156.43,111.67,57.2893,68.7744,30,219,Snowy,50,50,1,0,0,23,3.75,9,Edhellon,22,Chichbridia,7,GODLINGS,58,Wynt,422171,344,1634.3,65.4
278,1173.3,124.37,60.4956,66.3605,33,153,Snowy,50,50,1,0,0,21,6.969,9,Edhellon,22,Chichbridia,4,HUMANS,,,,344,1508.6,60.3
279,1169.4,133.5,59.7544,64.6251,33,172,Snowy,50,50,1,0,0,21,3.244,9,Edhellon,22,Chichbridia,4,HUMANS,,,,344,1510.0,60.4
280,1187.8,122.1,63.2515,66.792,33,189,Snowy,50,50,1,1,143,389,8.012,9,Edhellon,21,Staple,4,HUMANS,,,,344,1427.9,57.1
281,1181.8,133.1,62.1111,64.7012,33,145,Snowy,50,50,1,0,143,368,4.434,9,Edhellon,21,Staple,4,HUMANS,,,,344,1441.8,57.7
282,1202.21,119.82,65.9902,67.2253,35,223,Snowy,50,50,1,6,0,19,4.144,9,Edhellon,21,Staple,4,HUMANS,,,,344,1417.6,56.7
283,1196.3,130.8,64.867,65.1383,35,154,Snowy,50,50,1,1,0,19,4.091,9,Edhellon,21,Staple,4,HUMANS,,,,344,1349.0,54.0
284,1220.95,114.14,69.5519,68.305,10,189,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
285,1214.7,124.5,68.364,66.3358,10,173,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
286,1239.46,112.19,73.0699,68.6756,34,151,Snowy,50,50,1,2,0,30,8.714,9,Edhellon,21,Staple,4,HUMANS,,,,344,258.6,10.3
287,1233.1,122.9,71.8611,66.6399,34,204,Snowy,50,50,1,2,0,47,5.155,9,Edhellon,21,Staple,4,HUMANS,,,,344,269.1,10.8
288,1249.44,122.6,74.9667,66.6969,38,229,Snowy,50,50,1,0,0,19,4.623,9,Edhellon,21,Staple,4,HUMANS,,,,344,179.2,7.2
289,1264.27,111.7,77.7852,68.7687,37,331,Snowy,50,50,1,0,196,47,5.523,9,Edhellon,21,Staple,4,HUMANS,,,,344,143.3,5.7
290,1290.8,117.18,82.8275,67.7271,38,391,Snowy,50,50,1,0,0,15,6.563,9,Edhellon,21,Staple,4,HUMANS,,,,344,81.9,3.3
291,1305.96,117.32,85.7088,67.7005,25,338,Snowy,50,50,1,0,252,35,6.075,9,Edhellon,21,Staple,4,HUMANS,,,,344,177.3,7.1
292,1320.34,111.62,88.4418,68.7839,32,319,Snowy,50,50,1,0,224,30,5.642,9,Edhellon,26,Gathersbia,4,HUMANS,,,,344,277.3,11.1
293,1338.14,110.81,91.8249,68.9379,34,222,Snowy,50,50,1,0,0,28,3.529,9,Edhellon,25,Shoroughia,8,SHIFTERS,,,,344,380.2,15.2
294,1349.9,113.6,94.0599,68.4076,34,149,Snowy,50,50,1,0,0,15,2.659,9,Edhellon,25,Shoroughia,4,HUMANS,,,,344,446.6,17.9
295,1361.58,116.46,96.2798,67.864,37,160,Snowy,50,50,1,0,0,13,2.727,9,Edhellon,25,Shoroughia,4,HUMANS,63,Dunsleley,468,344,495.0,19.8
296,1384.26,118.64,100.5904,67.4496,0,236,Marine,10,0,0,0,0,169,0,0,Neutrals,0,,0,Wildlands,,,,,,
297,1388.78,124.46,101.4494,66.3434,13,148,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
298,1407.54,115.57,105.0149,68.0332,37,224,Snowy,50,50,1,1,0,16,5.919,9,Edhellon,25,Shoroughia,4,HUMANS,,,,242,419.5,16.8
299,1401.5,124.9,103.867,66.2598,37,200,Snowy,50,50,1,2,125,52,6.785,9,Edhellon,25,Shoroughia,4,HUMANS,,,,242,492.7,19.7
300,1428.92,114.61,109.0784,68.2156,36,313,Snowy,50,50,1,0,0,29,5.216,9,Edhellon,25,Shoroughia,4,HUMANS,,,,242,298.9,12.0
301,1452.64,111.83,113.5865,68.744,34,285,Temperate deciduous forest,70,100,1,0,0,13,16.518,9,Edhellon,25,Shoroughia,4,HUMANS,,,,242,161.0,6.4
302,1465.65,119.14,116.0592,67.3546,33,400,Snowy,50,50,1,0,210,57,7.332,9,Edhellon,25,Shoroughia,4,HUMANS,,,,242,133.7,5.3
303,1490.92,116.76,120.862,67.807,29,335,Snowy,50,50,1,0,0,28,6.188,9,Edhellon,25,Shoroughia,4,HUMANS,,,,242,255.5,10.2
304,1509.69,118.12,124.4294,67.5485,23,171,Snowy,50,50,1,0,0,14,3.225,9,Edhellon,25,Shoroughia,4,HUMANS,,,,242,359.0,14.4
305,1514.3,114.35,125.3056,68.265,23,109,Snowy,50,50,1,1,0,24,3.164,9,Edhellon,25,Shoroughia,4,HUMANS,,,,242,359.5,14.4
306,1521.1,122.6,126.598,66.6969,23,171,Taiga,200,18,1,1,0,10,2.593,9,Edhellon,25,Shoroughia,4,HUMANS,,,,242,594.7,23.8
307,1531.76,114.91,128.624,68.1586,10,211,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
308,1543.1,128.3,130.7792,65.6135,10,322,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
309,433.05,140.25,-80.1952,63.3421,9,336,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
310,466.13,136.83,-73.908,63.9922,30,232,Coastal,50,50,1,3,198,146,8.639,5,Kel'Esta,2,Ar'lond,4,HUMANS,,,,315,193.3,7.7
311,460.7,146.0,-74.9401,62.2492,30,215,Coastal,50,50,1,2,183,121,7.94,5,Kel'Esta,2,Ar'lond,4,HUMANS,,,,315,219.0,8.8
312,474.6,133.6,-72.2982,64.6061,30,164,Coastal,50,50,1,2,197,101,6.066,5,Kel'Esta,2,Ar'lond,4,HUMANS,,,,315,143.5,5.7
313,483.0,130.4,-70.7018,65.2144,34,143,Coastal,50,50,1,2,0,36,3.664,5,Kel'Esta,2,Ar'lond,4,HUMANS,,,,315,85.2,3.4
314,489.1,140.0,-69.5424,63.3897,34,159,Coastal,50,50,1,0,197,36,3.63,5,Kel'Esta,2,Ar'lond,4,HUMANS,,,,315,56.3,2.3
315,496.76,137.5,-68.0865,63.8648,35,139,Coastal,50,50,1,0,0,27,3.148,5,Kel'Esta,2,Ar'lond,4,HUMANS,13,Ar'lond,143046,315,0.0,0.0
316,509.38,138.47,-65.688,63.6805,36,291,Coastal,50,50,1,4,0,32,7.43,5,Kel'Esta,2,Ar'lond,4,HUMANS,,,,315,71.4,2.9
317,538.06,142.81,-60.2371,62.8555,10,220,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
318,546.36,132.76,-58.6596,64.7658,10,1460,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
319,627.84,130.23,-43.1737,65.2467,0,3738,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
320,659.69,140.72,-37.1203,63.2528,1,600,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
321,674.11,129.48,-34.3797,65.3892,10,1364,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
322,688.92,128.03,-31.5649,65.6648,10,1614,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
323,981.62,127.72,24.0652,65.7238,10,2361,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
324,1012.72,139.75,29.976,63.4372,6,310,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
325,1033.64,134.46,33.952,64.4427,10,206,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
326,1024.7,141.4,32.2529,63.1235,10,229,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
327,1052.99,127.51,37.6297,65.7637,23,206,Snowy,50,50,1,2,0,45,4.194,9,Edhellon,22,Chichbridia,4,HUMANS,,,,344,2254.3,90.2
328,1049.3,142.9,36.9284,62.8384,23,361,Taiga,200,18,1,1,199,113,8.592,9,Edhellon,22,Chichbridia,4,HUMANS,,,,344,2614.4,104.6
329,1066.93,129.44,40.2791,65.3968,26,232,Snowy,50,50,1,0,259,35,4.257,9,Edhellon,22,Chichbridia,4,HUMANS,,,,344,2185.7,87.4
330,1093.89,139.71,45.4031,63.4448,35,222,Taiga,200,18,1,1,0,28,3.699,9,Edhellon,22,Chichbridia,4,HUMANS,,,,344,2434.5,97.4
331,1087.7,148.2,44.2266,61.831,35,168,Taiga,200,18,1,2,0,28,2.761,9,Edhellon,22,Chichbridia,4,HUMANS,,,,344,2665.7,106.6
332,1107.13,133.51,47.9194,64.6232,33,199,Taiga,200,18,1,2,0,27,7.463,9,Edhellon,22,Chichbridia,4,HUMANS,,,,344,2245.4,89.8
333,1123.82,132.26,51.0915,64.8608,31,252,Taiga,200,18,1,2,232,552,9.057,9,Edhellon,22,Chichbridia,4,HUMANS,,,,344,2094.1,83.8
334,1139.0,134.22,53.9766,64.4883,36,257,Taiga,200,18,1,2,0,21,4.398,9,Edhellon,22,Chichbridia,4,HUMANS,,,,344,2027.6,81.1
335,1152.3,138.5,56.5044,63.6748,36,306,Taiga,200,18,1,2,0,21,5.131,9,Edhellon,22,Chichbridia,4,HUMANS,,,,344,1931.3,77.3
336,1165.55,142.7,59.0227,62.8765,36,182,Taiga,200,18,1,2,0,21,3.319,9,Edhellon,22,Chichbridia,4,HUMANS,,,,344,1745.9,69.8
337,1186.89,142.17,63.0785,62.9772,37,174,Taiga,200,18,1,0,143,328,2.562,9,Edhellon,21,Staple,4,HUMANS,,,,344,1675.1,67.0
338,1190.3,141.87,63.7266,63.0342,37,147,Taiga,200,18,1,0,0,19,1.002,9,Edhellon,21,Staple,4,HUMANS,,,,344,1587.8,63.5
339,1208.45,134.81,67.1762,64.3761,10,167,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
340,1226.78,133.7,70.6599,64.5871,38,236,Taiga,200,18,1,1,0,28,8.842,9,Edhellon,21,Staple,4,HUMANS,,,,344,571.9,22.9
341,1219.7,142.1,69.3143,62.9905,38,200,Taiga,200,18,1,2,0,48,1.577,9,Edhellon,21,Staple,4,HUMANS,,,,344,813.6,32.5
342,1248.66,137.92,74.8184,63.785,39,246,Taiga,200,18,1,0,0,17,1.698,9,Edhellon,21,Staple,8,SHIFTERS,,,,344,484.7,19.4
343,1262.2,127.19,77.3918,65.8245,39,274,Snowy,50,50,1,0,0,16,4.858,9,Edhellon,21,Staple,7,GODLINGS,,,,344,104.7,4.2
344,1281.18,128.55,80.9991,65.566,39,340,Snowy,50,50,1,0,0,14,5.932,9,Edhellon,21,Staple,4,HUMANS,18,Brynja,71544,344,0.0,0.0
345,1307.58,137.58,86.0167,63.8496,39,327,Snowy,50,50,1,0,0,14,5.438,9,Edhellon,21,Staple,4,HUMANS,,,,344,153.5,6.1
346,1327.76,140.32,89.852,63.3288,39,425,Snowy,50,50,1,0,0,13,7.006,9,Edhellon,21,Staple,8,SHIFTERS,,,,344,265.5,10.6
347,1345.18,131.32,93.1629,65.0395,39,433,Snowy,50,50,1,0,0,13,7.552,9,Edhellon,25,Shoroughia,4,HUMANS,,,,344,373.3,14.9
348,1366.68,128.66,97.2491,65.5451,39,294,Snowy,50,50,1,2,0,11,8.607,9,Edhellon,25,Shoroughia,4,HUMANS,,,,344,492.5,19.7
349,1373.06,142.76,98.4617,62.865,39,156,Snowy,50,50,1,0,0,16,3.604,9,Edhellon,25,Shoroughia,4,HUMANS,,,,344,577.6,23.1
350,1384.2,138.5,100.5789,63.6748,39,201,Snowy,50,50,1,1,0,16,14.607,9,Edhellon,25,Shoroughia,4,HUMANS,,,,344,603.0,24.1
351,1395.42,134.31,102.7114,64.4712,39,161,Snowy,50,50,1,1,124,49,9.307,9,Edhellon,25,Shoroughia,4,HUMANS,,,,242,557.4,22.3
352,1412.61,141.01,105.9785,63.1977,39,247,Snowy,50,50,1,0,125,36,4.262,9,Edhellon,25,Shoroughia,4,HUMANS,,,,242,499.3,20.0
353,1428.12,129.27,108.9263,65.4291,39,325,Snowy,50,50,1,0,0,14,5.506,9,Edhellon,25,Shoroughia,4,HUMANS,,,,242,380.3,15.2
354,1447.96,131.63,112.6971,64.9806,38,415,Snowy,50,50,1,0,0,24,7.16,9,Edhellon,25,Shoroughia,4,HUMANS,,,,242,267.7,10.7
355,1471.42,141.82,117.1558,63.0437,37,384,Taiga,200,18,1,0,0,20,2.687,9,Edhellon,25,Shoroughia,8,SHIFTERS,,,,242,700.0,28.0
356,1489.29,129.82,120.5522,65.3246,34,331,Taiga,200,18,1,0,0,13,2.318,9,Edhellon,25,Shoroughia,4,HUMANS,,,,242,581.3,23.3
357,1502.77,133.54,123.1142,64.6175,32,383,Taiga,200,18,1,0,223,33,2.618,9,Edhellon,25,Shoroughia,4,HUMANS,,,,242,753.3,30.1
358,1527.97,130.89,127.9037,65.1212,23,215,Taiga,200,18,1,2,223,43,3.252,9,Edhellon,25,Shoroughia,4,HUMANS,,,,242,843.6,33.7
359,1539.15,140.74,130.0285,63.249,23,213,Taiga,200,18,1,3,177,82,7.466,9,Edhellon,24,Staplia,4,HUMANS,,,,242,1171.4,46.9
360,1554.47,141.63,132.9402,63.0798,10,519,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
361,407.23,149.5,-85.1025,61.5839,10,1172,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
362,415.84,148.99,-83.4661,61.6809,14,335,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
363,435.51,158.0,-79.7276,59.9683,6,218,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
364,430.4,166.0,-80.6988,58.4477,6,148,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
365,455.31,155.07,-75.9645,60.5252,32,203,Coastal,50,50,1,2,0,53,5.707,5,Kel'Esta,2,Ar'lond,4,HUMANS,,,,315,279.9,11.2
366,445.5,163.4,-77.8289,58.9419,32,228,Coastal,50,50,1,1,0,53,13.896,5,Kel'Esta,2,Ar'lond,4,HUMANS,,,,315,350.7,14.0
367,470.55,144.93,-73.068,62.4526,35,233,Barrens,50,50,1,0,198,81,5.964,5,Kel'Esta,2,Ar'lond,4,HUMANS,,,,315,164.5,6.6
368,495.24,149.52,-68.3754,61.5801,37,203,Coastal,50,50,1,0,0,27,4.572,5,Kel'Esta,2,Ar'lond,4,HUMANS,,,,315,70.0,2.8
369,504.0,156.2,-66.7105,60.3105,37,206,Coastal,50,50,1,1,0,27,7.306,5,Kel'Esta,2,Ar'lond,4,HUMANS,,,,315,130.6,5.2
370,516.31,158.47,-64.3709,59.879,15,180,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
371,530.49,150.07,-61.6759,61.4756,10,245,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
372,547.93,158.33,-58.3613,59.9056,0,374,Marine,10,0,0,0,0,0,0,0,Neutrals,0,,0,Wildlands,,,,,,
